Day,Hour,Marginal Price (Pkr/Kwh)
11,20,32.0167
11,21,32.0167
11,22,32.321051
11,23,32.0167
12,0,21.625716
12,1,21.87079
12,2,21.625716
12,3,21.625716
12,4,21.87079
12,5,21.620298
12,6,21.87079
12,7,21.87079
12,8,30.497978
12,9,32.254246
12,10,33.8985
12,11,34.178506
12,12,21.593698
12,13,31.5824
12,14,31.5824
12,15,21.56932
12,16,30.071071
12,17,32.0167
12,18,32.0167
12,19,32.0167
12,20,32.0167
12,21,32.0167
12,22,21.507253
12,23,21.87079
13,0,21.625716
13,1,21.625716
13,2,21.625716
13,3,21.87079
13,4,21.87079
13,5,21.87079
13,6,32.0167
13,7,36.102019
13,8,35.111291
13,9,34.109591
13,10,26.803768
13,11,21.35491
13,12,34.844302
13,13,34.8274
13,14,35.2498
13,15,35.2498
13,16,36.20855
13,17,36.20855
13,18,36.20855
13,19,36.20855
13,20,33.8985
13,21,32.365141
13,22,32.064745
13,23,21.87079
14,0,21.625716
14,1,21.625716
14,2,21.87079
14,3,21.35491
14,4,5.5336
14,5,9.0285
14,6,26.596512
14,7,34.92971
14,8,34.897802
14,9,34.870168
14,10,34.857347
14,11,21.35491
14,12,32.0167
14,13,34.829232
14,14,35.2498
14,15,35.2498
14,16,34.970518
14,17,35.021545
14,18,35.022348
14,19,33.8985
14,20,32.0167
14,21,26.890716
14,22,21.518321
14,23,21.87079
15,0,21.35491
15,1,21.35491
15,2,21.17786
15,3,5.5336
15,4,5.5336
15,5,11.011776
15,6,35.307698
15,7,35.054288
15,8,33.8985
15,9,35.039029
15,10,31.5824
15,11,32.0167
15,12,31.5824
15,13,34.835048
15,14,34.828493
15,15,21.591476
15,16,27.363671
15,17,21.533853
15,18,21.87079
15,19,32.0167
15,20,26.509692
15,21,21.87079
15,22,21.87079
15,23,21.35491
16,0,11.00346
16,1,21.399863
16,2,21.399863
16,3,20.95477
16,4,20.95477
16,5,20.95477
16,6,21.4731
16,7,30.268
16,8,31.5932
16,9,21.4731
16,10,20.95477
16,11,21.399863
16,12,20.95477
16,13,14.62981
16,14,21.4731
16,15,26.247806
16,16,31.5932
16,17,33.6427
16,18,33.6427
16,19,34.25533
16,20,34.25533
16,21,34.25533
16,22,31.5932
16,23,21.4731
17,0,20.95477
17,1,21.399863
17,2,20.95477
17,3,20.95477
17,4,20.95477
17,5,20.95477
17,6,30.268
17,7,31.5932
17,8,34.25533
17,9,33.6427
17,10,30.962521
17,11,21.399863
17,12,21.399863
17,13,14.6201
17,14,14.613977
17,15,21.314005
17,16,21.4731
17,17,27.01854
17,18,26.477567
17,19,26.0564
17,20,21.318378
17,21,21.4731
17,22,21.399863
17,23,21.4731
18,0,21.399863
18,1,21.399863
18,2,21.399863
18,3,21.399863
18,4,21.399863
18,5,11.9849
18,6,21.4731
18,7,21.4731
18,8,27.788137
18,9,26.239915
18,10,20.95477
18,11,21.399863
18,12,21.399863
18,13,14.623477
18,14,21.381937
18,15,21.412609
18,16,26.927503
18,17,25.75478
18,18,26.296614
18,19,21.401666
18,20,21.322771
18,21,21.4731
18,22,21.399863
18,23,21.4731
19,0,21.399863
19,1,20.95477
19,2,21.399863
19,3,20.95477
19,4,20.95477
19,5,11.9849
19,6,20.95477
19,7,20.95477
19,8,21.33591
19,9,21.4731
19,10,21.329341
19,11,21.4731
19,12,21.4731
19,13,21.4731
19,14,21.4731
19,15,21.4731
19,16,21.4731
19,17,21.4731
19,18,21.4731
19,19,21.381937
19,20,21.362209
19,21,21.399863
19,22,15.168342
19,23,21.4731
20,0,21.399863
20,1,21.399863
20,2,21.399863
20,3,11.9849
20,4,11.9849
20,5,21.4731
20,6,21.4731
20,7,21.4731
20,8,21.4731
20,9,18.684457
20,10,21.399863
20,11,11.9849
20,12,11.9849
20,13,11.9849
20,14,11.9849
20,15,21.471775
20,16,21.447673
20,17,21.4731
20,18,21.4731
20,19,21.4731
20,20,21.366602
20,21,21.318378
20,22,11.9849
20,23,21.4731
21,0,21.399863
21,1,21.399863
21,2,11.9849
21,3,11.9849
21,4,11.9849
21,5,21.399863
21,6,21.4731
21,7,21.4731
21,8,21.4731
21,9,21.399863
21,10,11.9849
21,11,21.399863
21,12,11.959184
21,13,9.0285
21,14,11.9849
21,15,15.193731
21,16,14.660005
21,17,21.399863
21,18,21.414805
21,19,21.368778
21,20,21.34248
21,21,18.780391
21,22,11.9849
21,23,21.4731
22,0,11.9849
22,1,11.9849
22,2,11.9849
22,3,11.9849
22,4,11.9849
22,5,11.9849
22,6,21.353442
22,7,21.4731
22,8,21.362209
22,9,11.9849
22,10,11.9849
22,11,11.9849
22,12,11.946245
22,13,11.9849
22,14,11.9849
22,15,11.9849
22,16,21.399863
22,17,21.399863
22,18,21.434534
22,19,21.410412
22,20,21.399863
22,21,21.39947
22,22,14.941468
22,23,21.4731
23,0,11.9849
23,1,11.977232
23,2,11.9849
23,3,11.940942
23,4,11.9849
23,5,11.9849
23,6,21.408236
23,7,21.4731
23,8,21.4731
23,9,21.399863
23,10,11.9849
23,11,11.920368
23,12,11.969714
23,13,11.9849
23,14,11.9849
23,15,21.434534
23,16,21.38631
23,17,21.384134
23,18,21.351246
23,19,21.327144
23,20,21.344676
23,21,18.952269
23,22,21.399863
23,23,20.95477
24,0,11.97208
24,1,11.9849
24,2,11.9849
24,3,11.9849
24,4,11.92547
24,5,11.9849
24,6,21.855208
24,7,21.4731
24,8,20.95477
24,9,21.399863
24,10,11.9849
24,11,11.9849
24,12,11.982585
24,13,11.935841
24,14,11.9849
24,15,11.9849
24,16,14.652411
24,17,14.637208
24,18,14.890158
24,19,15.109018
24,20,21.399863
24,21,21.399863
24,22,21.399863
24,23,21.4731
25,0,11.9849
25,1,11.9849
25,2,11.95915
25,3,11.948804
25,4,11.951447
25,5,21.4731
25,6,21.4731
25,7,21.4731
25,8,21.399863
25,9,21.399863
25,10,11.9849
25,11,21.357836
25,12,21.414805
25,13,11.9849
25,14,11.9849
25,15,21.414805
25,16,21.408236
25,17,21.410412
25,18,21.362209
25,19,21.351246
25,20,21.399863
25,21,20.95477
25,22,20.95477
25,23,20.95477
26,0,21.399863
26,1,21.364405
26,2,21.377544
26,3,11.9849
26,4,21.834076
26,5,20.95477
26,6,20.95477
26,7,20.95477
26,8,21.353442
26,9,21.346873
26,10,21.349069
26,11,21.344676
26,12,11.9849
26,13,11.9849
26,14,11.9849
26,15,21.421375
26,16,21.423572
26,17,21.436711
26,18,21.421375
26,19,19.785861
26,20,19.785861
26,21,21.353442
26,22,21.344676
26,23,20.95477
27,0,11.9849
27,1,11.9849
27,2,11.928138
27,3,11.9849
27,4,11.96713
27,5,21.33591
27,6,20.95477
27,7,20.95477
27,8,20.95477
27,9,11.9849
27,10,19.785861
27,11,21.355639
27,12,21.366602
27,13,11.9849
27,14,21.412609
27,15,21.421375
27,16,21.410412
27,17,21.397273
27,18,21.425768
27,19,21.436711
27,20,21.452067
27,21,21.364405
27,22,20.95477
27,23,20.95477
28,0,19.785861
28,1,21.397273
28,2,21.381937
28,3,21.353442
28,4,20.95477
28,5,21.399863
28,6,21.33591
28,7,20.95477
28,8,21.4731
28,9,21.4731
28,10,21.4731
28,11,21.34248
28,12,11.9849
28,13,11.9849
28,14,21.414805
28,15,21.4731
28,16,21.4731
28,17,21.4731
28,18,21.425768
28,19,21.401666
28,20,21.39947
28,21,21.395077
28,22,21.370975
28,23,21.4731
29,0,5.5368
29,1,5.5368
29,2,5.5368
29,3,5.5368
29,4,5.5368
29,5,14.605949
29,6,21.4731
29,7,21.4731
29,8,21.4731
29,9,21.4731
29,10,21.4731
29,11,21.4731
29,12,21.4731
29,13,21.397273
29,14,21.4731
29,15,21.4731
29,16,21.4731
29,17,21.4731
29,18,21.4731
29,19,21.4731
29,20,21.4731
29,21,21.395077
29,22,11.9849
29,23,21.4731
30,0,11.9849
30,1,11.9849
30,2,11.9849
30,3,11.940892
30,4,11.938341
30,5,11.9849
30,6,21.4731
30,7,21.4731
30,8,21.4731
30,9,21.4731
30,10,21.4731
30,11,11.9849
30,12,11.9849
30,13,11.9849
30,14,21.425768
30,15,21.4731
30,16,21.482738
30,17,21.4731
30,18,21.4731
30,19,21.502467
30,20,21.4731
30,21,21.471775
30,22,21.452067
30,23,21.4731
31,0,21.399863
31,1,21.399863
31,2,21.388507
31,3,21.3929
31,4,21.399863
31,5,21.399863
31,6,21.4731
31,7,21.4731
31,8,21.4731
31,9,21.4731
31,10,21.484935
31,11,21.4731
31,12,21.4731
31,13,21.412609
31,14,21.471775
31,15,21.399863
31,16,21.430141
31,17,21.458636
31,18,21.458636
31,19,21.399863
31,20,21.399863
31,21,21.399863
31,22,21.399863
31,23,21.4731
1,0,14.4004
1,1,14.4004
1,2,14.4004
1,3,14.4004
1,4,14.4004
1,5,14.4004
1,6,14.4004
1,7,14.4004
1,8,14.4004
1,9,14.4004
1,10,14.4004
1,11,14.4004
1,12,14.4004
1,13,14.4004
1,14,14.4004
1,15,14.4004
1,16,14.614398
1,17,14.4004
1,18,14.4004
1,19,14.4004
1,20,14.4004
1,21,14.4004
1,22,14.4004
1,23,14.4004
2,0,14.4004
2,1,14.4004
2,2,14.4004
2,3,14.4004
2,4,14.4004
2,5,14.4004
2,6,14.4004
2,7,14.4004
2,8,14.4004
2,9,14.4004
2,10,14.4004
2,11,14.4004
2,12,14.4004
2,13,14.4004
2,14,14.4004
2,15,14.4004
2,16,14.4004
2,17,14.4004
2,18,14.4004
2,19,14.4004
2,20,14.4004
2,21,14.4004
2,22,14.4004
2,23,14.4004
3,0,14.4004
3,1,14.4004
3,2,14.4004
3,3,14.4004
3,4,14.4004
3,5,14.4004
3,6,14.4004
3,7,14.4004
3,8,14.4004
3,9,14.4004
3,10,14.4004
3,11,14.4004
3,12,14.4004
3,13,14.4004
3,14,14.4004
3,15,14.4004
3,16,14.4004
3,17,14.4004
3,18,14.4004
3,19,14.4004
3,20,14.4004
3,21,14.4004
3,22,14.4004
3,23,14.4004
4,0,6.1818
4,1,6.1818
4,2,5.292
4,3,5.292
4,4,5.292
4,5,6.1818
4,6,6.1818
4,7,11.9906
4,8,11.9906
4,9,11.9906
4,10,11.9906
4,11,11.9906
4,12,11.9906
4,13,11.9906
4,14,11.9906
4,15,11.9906
4,16,11.9906
4,17,11.9906
4,18,11.9906
4,19,11.9906
4,20,11.9906
4,21,11.9906
4,22,11.9906
4,23,9.907013
5,0,5.5418
5,1,5.5418
5,2,5.5418
5,3,5.5418
5,4,5.5418
5,5,5.5418
5,6,5.5418
5,7,11.583083
5,8,5.5418
5,9,5.5418
5,10,5.5418
5,11,5.5418
5,12,11.9906
5,13,11.9906
5,14,5.5418
5,15,5.5418
5,16,6.1818
5,17,11.9906
5,18,6.1818
5,19,6.1818
5,20,11.055967
5,21,11.064274
5,22,6.1818
5,23,6.1818
6,0,5.5418
6,1,5.292
6,2,5.292
6,3,5.292
6,4,5.292
6,5,5.5418
6,6,11.9906
6,7,11.9906
6,8,11.9906
6,9,11.9906
6,10,5.292
6,11,5.292
6,12,5.292
6,13,5.5418
6,14,5.5418
6,15,6.1818
6,16,6.1818
6,17,11.102069
6,18,11.9906
6,19,11.9906
6,20,11.9906
6,21,11.043497
6,22,11.006107
6,23,9.806169
7,0,5.292
7,1,5.292
7,2,5.292
7,3,5.292
7,4,5.292
7,5,5.5418
7,6,11.9906
7,7,11.9906
7,8,11.9906
7,9,5.5418
7,10,5.5418
7,11,11.9906
7,12,11.9906
7,13,11.9906
7,14,6.1818
7,15,11.047651
7,16,10.881466
7,17,6.1818
7,18,11.9906
7,19,11.9906
7,20,11.9906
7,21,11.9906
7,22,11.9906
7,23,11.9906
8,0,10.648789
8,1,10.632175
8,2,10.698649
8,3,10.669566
8,4,11.301931
8,5,11.9906
8,6,11.9906
8,7,11.9906
8,8,11.9906
8,9,11.9906
8,10,11.9906
8,11,11.9906
8,12,11.9906
8,13,11.9906
8,14,11.9906
8,15,11.9906
8,16,11.9906
8,17,11.9906
8,18,11.9906
8,19,11.9906
8,20,11.9906
8,21,11.9906
8,22,11.9906
8,23,11.9906
9,0,10.939633
9,1,11.022721
9,2,6.1818
9,3,6.1818
9,4,5.5418
9,5,5.5418
9,6,6.1818
9,7,14.4004
9,8,14.4004
9,9,10.91055
9,10,11.039344
9,11,6.1818
9,12,5.292
9,13,5.292
9,14,5.292
9,15,11.9906
9,16,11.9906
9,17,11.9906
9,18,14.4004
9,19,14.4004
9,20,31.515061
9,21,31.515061
9,22,15.127751
9,23,31.515061
10,0,15.104856
10,1,10.669566
10,2,10.66125
10,3,10.665412
10,4,15.109998
10,5,25.78585
10,6,25.78585
10,7,25.78585
10,8,25.78585
10,9,25.78585
10,10,25.78585
10,11,14.634252
10,12,14.616724
10,13,14.616724
10,14,25.78585
10,15,25.78585
10,16,25.78585
10,17,25.78585
10,18,25.78585
10,19,25.78585
10,20,28.62573
10,21,26.740251
10,22,26.718976
10,23,27.429697
11,0,11.04766
11,1,6.1818
11,2,6.1818
11,3,6.1818
11,4,6.1818
11,5,10.956247
11,6,10.648789
11,7,14.4004
11,8,14.4004
11,9,11.9906
11,10,10.773439
11,11,11.09031
11,12,11.064274
11,13,11.07855
11,14,10.715272
11,15,11.9906
11,16,11.9906
11,17,11.9906
11,18,11.9906
11,19,11.9906
11,20,11.9906
11,21,11.9906
11,22,10.644636
11,23,10.823299
12,0,6.1818
12,1,6.1818
12,2,6.1818
12,3,6.1818
12,4,10.698649
12,5,10.706956
12,6,11.9906
12,7,14.096
12,8,11.9906
12,9,10.931317
12,10,5.5418
12,11,5.292
12,12,5.292
12,13,5.292
12,14,5.5418
12,15,11.9906
12,16,14.096
12,17,14.096
12,18,14.096
12,19,14.096
12,20,14.096
12,21,14.096
12,22,14.096
12,23,14.096
13,0,11.9906
13,1,11.9906
13,2,11.9906
13,3,11.9906
13,4,11.9906
13,5,11.9906
13,6,11.9906
13,7,14.096
13,8,14.096
13,9,14.096
13,10,11.9906
13,11,11.9906
13,12,11.9906
13,13,11.9906
13,14,11.9906
13,15,14.096
13,16,14.096
13,17,14.096
13,18,14.096
13,19,14.096
13,20,14.096
13,21,14.096
13,22,14.096
13,23,11.9906
14,0,11.9906
14,1,11.9906
14,2,11.9906
14,3,11.9906
14,4,11.9906
14,5,11.9906
14,6,11.9906
14,7,14.096
14,8,11.9906
14,9,11.9906
14,10,11.9906
14,11,11.9906
14,12,11.9906
14,13,11.9906
14,14,11.9906
14,15,11.9906
14,16,11.9906
14,17,11.9906
14,18,11.9906
14,19,11.9906
14,20,11.9906
14,21,14.096
14,22,11.9906
14,23,11.9906
15,0,6.1818
15,1,5.5418
15,2,11.9906
15,3,11.9906
15,4,11.9906
15,5,11.9906
15,6,11.9906
15,7,11.9906
15,8,14.096
15,9,11.9906
15,10,11.9906
15,11,11.9906
15,12,11.9906
15,13,11.9906
15,14,11.9906
15,15,14.096
15,16,14.096
15,17,14.096
15,18,14.096
15,19,14.096
15,20,14.096
15,21,14.096
15,22,11.9906
15,23,11.9906
16,0,11.9906
16,1,5.5454
16,2,5.5454
16,3,5.5454
16,4,5.5454
16,5,11.9906
16,6,11.9906
16,7,11.9906
16,8,11.9906
16,9,11.9906
16,10,11.9906
16,11,11.9906
16,12,11.9906
16,13,11.9906
16,14,11.9906
16,15,11.9906
16,16,11.9906
16,17,11.9906
16,18,11.9906
16,19,5.5454
16,20,5.5454
16,21,5.5454
16,22,5.5454
16,23,11.9906
17,0,5.5454
17,1,11.043497
17,2,9.992255
17,3,10.661259
17,4,11.9906
17,5,11.9906
17,6,11.9906
17,7,11.9906
17,8,11.9906
17,9,11.9906
17,10,11.9906
17,11,11.961631
17,12,11.9906
17,13,11.9906
17,14,11.9906
17,15,11.9906
17,16,11.9906
17,17,11.9906
17,18,11.9906
17,19,11.9906
17,20,11.9906
17,21,14.23169
17,22,14.23169
17,23,14.23169
18,0,11.9906
18,1,11.9906
18,2,11.9906
18,3,11.9906
18,4,11.9906
18,5,11.9906
18,6,11.9906
18,7,11.9906
18,8,11.9906
18,9,11.9906
18,10,11.9906
18,11,11.9906
18,12,11.9906
18,13,11.951814
18,14,11.9906
18,15,11.9906
18,16,11.9906
18,17,11.9906
18,18,11.9906
18,19,11.9906
18,20,11.9906
18,21,11.9906
18,22,11.9906
18,23,11.9906
19,0,11.9906
19,1,6.1885
19,2,11.047651
19,3,11.039344
19,4,10.255548
19,5,11.9906
19,6,11.9906
19,7,11.9906
19,8,11.9906
19,9,11.9906
19,10,11.9906
19,11,11.969594
19,12,11.9906
19,13,11.9906
19,14,11.9906
19,15,11.9906
19,16,11.9906
19,17,11.9906
19,18,11.9906
19,19,11.9906
19,20,11.9906
19,21,5.5454
19,22,5.5454
19,23,11.9906
20,0,5.5454
20,1,5.5454
20,2,5.5454
20,3,5.5454
20,4,5.5454
20,5,5.5454
20,6,5.5454
20,7,5.5454
20,8,5.5454
20,9,5.5454
20,10,6.1885
20,11,6.1885
20,12,6.1885
20,13,5.5454
20,14,5.5454
20,15,10.790053
20,16,10.7859
20,17,11.9906
20,18,11.9906
20,19,11.9906
20,20,11.9906
20,21,11.9906
20,22,11.9906
20,23,11.9906
21,0,6.2265
21,1,6.2265
21,2,6.2265
21,3,6.2265
21,4,6.2265
21,5,11.9906
21,6,11.9906
21,7,11.9906
21,8,11.001953
21,9,22.121941
21,10,22.121941
21,11,5.5454
21,12,5.5454
21,13,5.5454
21,14,5.5454
21,15,5.5454
21,16,22.121941
21,17,21.01922
21,18,21.01922
21,19,22.121941
21,20,22.121941
21,21,6.2265
21,22,11.9906
21,23,22.121941
22,0,11.9906
22,1,11.9906
22,2,11.958988
22,3,11.9668
22,4,11.956445
22,5,11.948667
22,6,11.9906
22,7,11.9906
22,8,11.9906
22,9,5.5454
22,10,5.5454
22,11,5.5454
22,12,5.5454
22,13,5.5454
22,14,5.5454
22,15,5.5454
22,16,10.423732
22,17,11.93553
22,18,11.93553
22,19,11.9906
22,20,14.23169
22,21,14.23169
22,22,11.9906
22,23,14.23169
23,0,5.5454
23,1,5.5454
23,2,14.23169
23,3,14.23169
23,4,14.23169
23,5,14.23169
23,6,14.23169
23,7,14.459614
23,8,5.5454
23,9,5.5454
23,10,5.5454
23,11,5.5454
23,12,5.5454
23,13,5.5454
23,14,5.5454
23,15,5.5454
23,16,5.5454
23,17,11.93553
23,18,14.23169
23,19,14.23169
23,20,14.23169
23,21,14.23169
23,22,14.23169
23,23,14.23169
24,0,5.5454
24,1,5.5454
24,2,5.5454
24,3,5.5454
24,4,5.5454
24,5,5.5454
24,6,11.9906
24,7,14.096
24,8,11.9906
24,9,5.5454
24,10,5.5454
24,11,5.5454
24,12,5.5454
24,13,5.5454
24,14,5.5454
24,15,10.773439
24,16,10.81083
24,17,14.096
24,18,14.480986
24,19,14.453088
24,20,14.432729
24,21,14.458587
24,22,11.9906
24,23,14.23169
25,0,6.1885
25,1,6.1885
25,2,11.039344
25,3,11.9906
25,4,11.9906
25,5,10.740193
25,6,14.096
25,7,14.23169
25,8,14.23169
25,9,14.23169
25,10,11.9906
25,11,11.9906
25,12,11.9906
25,13,11.9906
25,14,11.9906
25,15,11.9906
25,16,14.450441
25,17,14.096
25,18,11.9906
25,19,9.935508
25,20,6.1885
25,21,6.1885
25,22,5.5454
25,23,11.9906
26,0,5.5454
26,1,5.5454
26,2,5.5454
26,3,5.5454
26,4,5.5454
26,5,5.5454
26,6,11.9906
26,7,11.9906
26,8,11.9906
26,9,11.9906
26,10,11.9906
26,11,11.9906
26,12,11.9906
26,13,11.9906
26,14,11.9906
26,15,11.9906
26,16,14.459411
26,17,14.457574
26,18,14.457776
26,19,14.450859
26,20,14.44759
26,21,14.44759
26,22,14.439457
26,23,14.23169
27,0,11.9906
27,1,11.9906
27,2,11.068427
27,3,10.385059
27,4,11.047651
27,5,10.881154
27,6,11.9906
27,7,14.096
27,8,14.483026
27,9,14.432527
27,10,14.442308
27,11,14.452886
27,12,14.46368
27,13,14.45452
27,14,14.447806
27,15,14.456358
27,16,14.443321
27,17,14.43762
27,18,14.441078
27,19,11.9906
27,20,11.9906
27,21,11.9906
27,22,11.9906
27,23,11.9906
28,0,5.5454
28,1,5.5454
28,2,5.5454
28,3,5.5454
28,4,5.5454
28,5,5.5454
28,6,5.5454
28,7,11.93553
28,8,11.93553
28,9,14.096
28,10,11.93553
28,11,5.5454
28,12,5.5454
28,13,5.5454
28,14,5.5454
28,15,5.5454
28,16,5.5454
28,17,11.9906
28,18,11.9906
28,19,11.9906
28,20,11.9906
28,21,11.9906
28,22,11.9906
28,23,11.9906
1,0,11.9906
1,1,11.9906
1,2,11.9906
1,3,11.9906
1,4,11.9906
1,5,11.9906
1,6,11.9906
1,7,11.9906
1,8,11.9906
1,9,14.23169
1,10,14.465112
1,11,9.79378
1,12,5.5529
1,13,5.5529
1,14,5.5529
1,15,10.706956
1,16,10.690342
1,17,10.706956
1,18,14.475082
1,19,14.461032
1,20,14.45879
1,21,14.3086
1,22,14.446374
1,23,14.3086
2,0,11.064274
2,1,6.4816
2,2,10.000511
2,3,14.3086
2,4,14.3086
2,5,9.776117
2,6,5.5529
2,7,3.07648
2,8,14.3086
2,9,14.3086
2,10,14.3086
2,11,3.07648
2,12,3.07648
2,13,3.07648
2,14,5.5529
2,15,5.5529
2,16,5.5529
2,17,5.5529
2,18,14.3086
2,19,14.3086
2,20,10.7859
2,21,5.5529
2,22,3.07648
2,23,14.3086
3,0,3.07648
3,1,3.07648
3,2,3.07648
3,3,5.5529
3,4,11.9906
3,5,5.5529
3,6,3.07648
3,7,3.07648
3,8,5.5529
3,9,10.677873
3,10,11.9906
3,11,5.5529
3,12,5.5529
3,13,10.727733
3,14,5.5529
3,15,5.5529
3,16,14.3086
3,17,14.3086
3,18,14.3086
3,19,14.3086
3,20,14.3086
3,21,14.3086
3,22,14.3086
3,23,14.3086
4,0,14.3086
4,1,14.3086
4,2,14.3086
4,3,14.3086
4,4,14.3086
4,5,14.3086
4,6,14.3086
4,7,14.3086
4,8,14.3086
4,9,14.3086
4,10,14.3086
4,11,14.3086
4,12,14.3086
4,13,14.3086
4,14,14.3086
4,15,14.3086
4,16,14.3086
4,17,14.3086
4,18,14.3086
4,19,14.3086
4,20,14.3086
4,21,14.3086
4,22,14.3086
4,23,14.3086
5,0,14.3086
5,1,14.3086
5,2,14.3086
5,3,14.3086
5,4,14.3086
5,5,14.3086
5,6,14.3086
5,7,14.3086
5,8,14.3086
5,9,14.3086
5,10,14.3086
5,11,14.3086
5,12,14.3086
5,13,14.3086
5,14,5.5529
5,15,6.4391
5,16,10.388108
5,17,14.935266
5,18,14.598319
5,19,14.460222
5,20,14.457979
5,21,14.445361
5,22,14.446171
5,23,14.3086
6,0,6.4816
6,1,6.4816
6,2,10.317903
6,3,14.3086
6,4,14.3086
6,5,14.45879
6,6,6.4816
6,7,6.4816
6,8,11.9906
6,9,10.388108
6,10,14.3086
6,11,14.3086
6,12,5.5529
6,13,6.4391
6,14,6.4816
6,15,10.489482
6,16,10.369543
6,17,10.362126
6,18,10.339929
6,19,11.9906
6,20,14.3086
6,21,14.3086
6,22,14.3086
6,23,14.3086
7,0,9.859295
7,1,9.86469
7,2,10.5106
7,3,14.3086
7,4,14.444334
7,5,14.441484
7,6,14.3086
7,7,14.3086
7,8,10.233449
7,9,10.233449
7,10,10.365839
7,11,5.5529
7,12,6.4391
7,13,5.5529
7,14,3.07648
7,15,3.07648
7,16,5.5529
7,17,10.226104
7,18,10.259152
7,19,10.244462
7,20,11.9906
7,21,14.468165
7,22,11.9906
7,23,14.3086
8,0,10.952094
8,1,10.893927
8,2,11.9906
8,3,14.460222
8,4,14.468976
8,5,14.505831
8,6,11.9906
8,7,14.501886
8,8,14.3086
8,9,14.3086
8,10,6.4816
8,11,5.5529
8,12,5.5529
8,13,5.5529
8,14,6.4391
8,15,6.4391
8,16,6.4816
8,17,11.9906
8,18,14.471219
8,19,14.452683
8,20,14.431716
8,21,14.485269
8,22,14.484039
8,23,14.3086
9,0,14.3086
9,1,14.455736
9,2,14.444537
9,3,14.442916
9,4,14.437012
9,5,14.449427
9,6,14.434161
9,7,14.3086
9,8,11.9906
9,9,11.9906
9,10,14.519286
9,11,6.4391
9,12,6.4816
9,13,14.3086
9,14,14.507249
9,15,10.200401
9,16,30.90916
9,17,30.90916
9,18,30.90916
9,19,30.90916
9,20,30.90916
9,21,30.90916
9,22,30.90916
9,23,30.90916
10,0,14.473042
10,1,27.489781
10,2,27.227285
10,3,26.919583
10,4,31.8616
10,5,26.5915
10,6,14.3086
10,7,14.3086
10,8,26.5915
10,9,26.5915
10,10,21.320011
10,11,21.671089
10,12,22.269987
10,13,21.671089
10,14,21.320011
10,15,22.06347
10,16,21.485224
10,17,26.5915
10,18,26.909052
10,19,26.912177
10,20,26.902191
10,21,26.961841
10,22,21.485224
10,23,27.460227
11,0,14.3086
11,1,14.3086
11,2,11.9906
11,3,26.626577
11,4,26.68636
11,5,21.320011
11,6,10.137801
11,7,26.5915
11,8,28.530078
11,9,28.269308
11,10,27.528288
11,11,22.269987
11,12,10.204078
11,13,11.9906
11,14,9.866352
11,15,10.119081
11,16,14.3086
11,17,26.616632
11,18,26.909661
11,19,27.529601
11,20,28.334507
11,21,26.5915
11,22,21.320011
11,23,27.52228
12,0,14.3086
12,1,11.9906
12,2,11.9906
12,3,14.445766
12,4,26.890273
12,5,21.05154
12,6,10.362126
12,7,10.3547
12,8,6.4391
12,9,6.4391
12,10,6.4391
12,11,5.5529
12,12,5.5529
12,13,6.4816
12,14,6.4816
12,15,5.5529
12,16,10.200401
12,17,26.634644
12,18,26.5915
12,19,26.5915
12,20,26.5915
12,21,26.5915
12,22,26.5915
12,23,26.5915
13,0,21.320011
13,1,21.05154
13,2,26.5915
13,3,26.5915
13,4,26.5915
13,5,26.687704
13,6,11.9906
13,7,26.5915
13,8,21.05154
13,9,11.9906
13,10,14.501886
13,11,5.5529
13,12,11.9906
13,13,11.9906
13,14,11.9906
13,15,14.3086
13,16,27.246911
13,17,26.5915
13,18,26.925872
13,19,26.990715
13,20,26.994476
13,21,26.960174
13,22,27.073193
13,23,26.5915
14,0,14.482823
14,1,11.9906
14,2,6.4391
14,3,11.9906
14,4,26.5915
14,5,21.320011
14,6,11.9906
14,7,11.9906
14,8,11.9906
14,9,5.5529
14,10,6.4391
14,11,5.5529
14,12,22.269987
14,13,22.269987
14,14,5.5529
14,15,5.5529
14,16,22.06347
14,17,14.492388
14,18,14.488525
14,19,11.9906
14,20,11.9906
14,21,11.9906
14,22,5.5529
14,23,28.099659
15,0,5.5529
15,1,5.5529
15,2,11.9906
15,3,11.9906
15,4,21.05154
15,5,21.320011
15,6,5.5529
15,7,5.5529
15,8,5.5529
15,9,20.415816
15,10,20.415816
15,11,5.5529
15,12,5.5529
15,13,5.5529
15,14,5.5529
15,15,11.9906
15,16,14.480378
15,17,21.43776
15,18,26.5915
15,19,26.5915
15,20,26.5915
15,21,26.5915
15,22,21.711896
15,23,27.599335
16,0,14.487903
16,1,14.917298
16,2,14.54151
16,3,21.15133
16,4,26.7162
16,5,26.7162
16,6,6.4456
16,7,6.4456
16,8,5.565
16,9,20.027678
16,10,5.565
16,11,5.565
16,12,5.565
16,13,5.565
16,14,5.565
16,15,5.565
16,16,5.565
16,17,21.984614
16,18,21.8151
16,19,27.064075
16,20,21.8151
16,21,27.047964
16,22,21.421099
16,23,27.723247
17,0,11.9906
17,1,19.791406
17,2,19.281798
17,3,26.489105
17,4,27.128363
17,5,21.984614
17,6,6.4456
17,7,14.942345
17,8,11.9906
17,9,9.790977
17,10,6.493
17,11,15.585771
17,12,5.565
17,13,6.4456
17,14,6.4456
17,15,5.565
17,16,14.482621
17,17,21.53964
17,18,26.2811
17,19,26.2811
