Day,Hour,Wind
6,2,16.1556
6,3,18.228
6,4,17.0418
6,5,11.2908
6,6,12.8286
6,7,22.6986
6,8,4.0638
6,9,1.2132
6,10,1.2132
6,11,1.2132
6,12,1.2126
6,13,15.042
6,14,11.9814
6,15,1.2132
6,16,1.2114
6,17,21.3348
6,18,27.9324
6,19,27.5496
6,20,27.2454
6,21,26.4726
6,22,25.3926
6,23,25.4628
7,0,23.43
7,1,23.0082
7,2,20.4414
7,3,19.9896
7,4,16.0932
7,5,17.982
7,6,21.99
7,7,27.5358
7,8,1.7454
7,9,1.2138
7,10,1.2102
7,11,1.212
7,12,1.2132
7,13,19.2222
7,14,27.258
7,15,27.2424
7,16,27.081
7,17,27.1494
7,18,26.8458
7,19,24.573
7,20,22.4334
7,21,23.5302
7,22,24.0036
7,23,24.9324
8,0,25.6668
8,1,23.9262
8,2,23.9376
8,3,24.5334
8,4,23.5668
8,5,22.0698
8,6,23.6358
8,7,26.3928
8,8,19.5966
8,9,4.8912
8,10,1.2114
8,11,1.212
8,12,1.2108
8,13,14.8956
8,14,27.99
8,15,27.9318
8,16,27.93
8,17,28.0638
8,18,28.287
8,19,27.858
8,20,27.6318
8,21,27.5538
8,22,27.6204
8,23,26.2776
9,0,19.3626
9,1,16.32
9,2,17.2068
9,3,21.4212
9,4,19.3122
9,5,16.6116
9,6,18.6066
9,7,25.0272
9,8,27.2082
9,9,24.2904
9,10,1.2114
9,11,1.2114
9,12,1.212
9,13,1.2126
9,14,1.2102
9,15,1.212
9,16,1.2126
9,17,1.2102
9,18,20.208
9,19,27.7974
9,20,27.2196
9,21,27.0006
9,22,26.3496
9,23,27.066
10,0,25.9062
10,1,22.1814
10,2,23.8494
10,3,21.4902
10,4,22.0122
10,5,23.9232
10,6,27.411
10,7,28.1064
10,8,28.1604
10,9,19.6254
10,10,12.0198
10,11,12.0198
10,12,12.0198
10,13,12.0204
10,14,12.0186
10,15,25.9446
10,16,27.8514
10,17,27.948
10,18,28.047
10,19,27.612
10,20,26.9382
10,21,26.0412
10,22,26.703
10,23,22.6626
11,0,20.3538
11,1,19.344
11,2,18.5706
11,3,17.982
11,4,19.0776
11,5,16.6884
11,6,22.5942
11,7,23.8338
11,8,26.4546
11,9,26.9376
11,10,26.3892
11,11,26.0976
11,12,26.8476
11,13,26.6184
11,14,26.4624
11,15,26.7474
11,16,27.4236
11,17,27.8154
11,18,27.5898
11,19,24.7026
11,20,25.4436
11,21,25.2864
11,22,24.246
11,23,24.9858
12,0,26.2974
12,1,25.6794
12,2,24.4278
12,3,22.1706
12,4,20.2104
12,5,24.8574
12,6,26.628
12,7,27.4698
12,8,28.1328
12,9,23.9592
12,10,12.7704
12,11,17.5062
12,12,21.6522
12,13,24.4554
12,14,26.8212
12,15,27.5874
12,16,25.1358
12,17,22.8306
12,18,22.7832
12,19,24.8166
12,20,23.7852
12,21,20.901
12,22,20.1804
12,23,15.4038
13,0,15.0774
13,1,10.4106
13,2,11.5212
13,3,12.924
13,4,9.8244
13,5,12.3246
13,6,10.1304
13,7,14.3742
13,8,10.4784
13,9,14.2668
13,10,9.186
13,11,5.6268
13,12,4.6158
13,13,11.2536
13,14,26.4174
13,15,26.5218
13,16,21.9954
13,17,23.205
13,18,21.3414
13,19,17.976
13,20,18.0708
13,21,16.4562
13,22,13.8084
13,23,9.0414
14,0,12.9108
14,1,12.3714
14,2,16.7292
14,3,18.2034
14,4,17.739
14,5,9.0414
14,6,8.118
14,7,11.6052
14,8,9.5394
14,9,4.5108
14,10,3.8976
14,11,3.7854
14,12,1.1868
14,13,1.17
14,14,1.8876
14,15,4.1916
14,16,7.6212
14,17,8.6622
14,18,8.2722
14,19,11.7696
14,20,10.6086
14,21,8.4774
14,22,7.3362
14,23,4.6812
15,0,4.2246
15,1,4.2696
15,2,3.7128
15,3,1.6506
15,4,1.4886
15,5,5.5836
15,6,4.6944
15,7,3.2844
15,8,0.9192
15,9,0.5622
15,10,0
15,11,0.033
15,12,0.0336
15,13,0.012
15,14,1.8366
15,15,1.8636
15,16,0.954
15,17,15.1416
15,18,12.9822
15,19,16.2336
15,20,3.0378
15,21,0.3552
15,22,0.1296
15,23,0.1404
16,0,0
16,1,0.5616
16,2,0.2376
16,3,0
16,4,0.831
16,5,0.0516
16,6,0
16,7,0.1776
16,8,0
16,9,0
16,10,0.0006
16,11,0
16,12,1.2996
16,13,4.3998
16,14,9.867
16,15,6.9198
16,16,2.1822
16,17,2.847
16,18,2.1444
16,19,3.7806
16,20,4.4556
16,21,3.96
16,22,1.776
16,23,0.4698
17,0,0.5952
17,1,0.5316
17,2,0.336
17,3,1.6782
17,4,1.8204
17,5,3.4008
17,6,3.8628
17,7,4.329
17,8,7.8324
17,9,4.7358
17,10,3.1578
17,11,2.2776
17,12,1.3728
17,13,1.3848
17,14,2.0682
17,15,8.997
17,16,15.7578
17,17,14.2686
17,18,15.5298
17,19,14.1702
17,20,15.1176
17,21,15.3492
17,22,22.143
17,23,24.0096
18,0,20.7558
18,1,17.8884
18,2,10.2822
18,3,6.225
18,4,7.8774
18,5,0
18,6,0
18,7,3.3564
18,8,17.1378
18,9,11.8086
18,10,9.0702
18,11,9.2478
18,12,10.2156
18,13,20.9274
18,14,25.9266
18,15,26.4816
18,16,26.9472
18,17,27.429
18,18,27.9342
18,19,28.2798
18,20,28.2924
18,21,28.0998
18,22,27.3738
18,23,27.1638
19,0,26.3424
19,1,26.4096
19,2,26.0664
19,3,26.8074
19,4,27.906
19,5,28.1664
19,6,27.534
19,7,27.9474
19,8,26.7456
19,9,26.2284
19,10,26.2128
19,11,26.214
19,12,27.588
19,13,28.104
19,14,27.9846
19,15,27.9438
19,16,27.9408
19,17,28.2096
19,18,28.0932
19,19,28.2768
19,20,28.104
19,21,28.0506
19,22,27.9174
19,23,27.4062
20,0,27.1536
20,1,27.4446
20,2,27.2076
20,3,28.0146
20,4,25.992
20,5,23.8938
20,6,18.3384
20,7,20.9232
20,8,25.2606
20,9,26.466
20,10,27.5526
20,11,28.1334
20,12,27.7524
20,13,27.2238
20,14,26.6448
20,15,26.6934
20,16,26.6748
20,17,27.0762
20,18,26.7096
20,19,26.1468
20,20,25.5618
20,21,24.7962
20,22,20.166
20,23,16.8018
21,0,18.543
21,1,17.8602
21,2,19.7346
21,3,17.3076
21,4,17.094
21,5,16.7478
21,6,17.406
21,7,19.5192
21,8,18.405
21,9,21.906
21,10,25.1016
21,11,25.071
21,12,23.451
21,13,25.3542
21,14,25.5906
21,15,26.0286
21,16,28.1304
21,17,28.152
21,18,26.8218
21,19,25.0236
21,20,23.9034
21,21,22.257
21,22,20.7702
21,23,16.0644
22,0,12.7596
22,1,17.5752
22,2,17.4468
22,3,21.1914
22,4,20.2104
22,5,22.2822
22,6,21.9
22,7,20.166
22,8,21.3594
22,9,23.9028
22,10,25.3788
22,11,23.7912
22,12,22.5582
22,13,23.1366
22,14,26.7744
22,15,25.4418
22,16,28.068
22,17,28.8576
22,18,28.3152
22,19,26.829
22,20,21.9168
22,21,16.7694
22,22,11.9844
22,23,8.9508
23,0,10.6926
23,1,9.825
23,2,13.8342
23,3,15.351
23,4,10.2918
23,5,10.233
23,6,9.9444
23,7,9.615
23,8,13.755
23,9,15.0234
23,10,14.259
23,11,14.235
23,12,15.8586
23,13,17.4816
23,14,19.5036
23,15,22.3122
23,16,21.0522
23,17,24.9558
23,18,22.6158
23,19,18.4068
23,20,17.8854
23,21,13.9866
23,22,11.2518
23,23,14.5998
24,0,19.329
24,1,16.7478
24,2,8.7552
24,3,10.539
24,4,11.7984
24,5,13.3416
24,6,20.4084
24,7,18.621
24,8,15.0102
24,9,20.697
24,10,18.3402
24,11,19.7202
24,12,19.0704
24,13,15.321
24,14,16.5006
24,15,16.7562
24,16,19.0482
24,17,20.3232
24,18,19.3962
24,19,16.2156
24,20,14.3538
24,21,9.72
24,22,8.2476
24,23,10.086
25,0,7.0278
25,1,4.4442
25,2,4.2972
25,3,3.1248
25,4,2.4126
25,5,3.3204
25,6,0
25,7,1.4244
25,8,6.2874
25,9,7.5636
25,10,6.9768
25,11,5.853
25,12,4.6776
25,13,3.111
25,14,2.4954
25,15,2.691
25,16,4.9956
25,17,7.0032
25,18,7.6254
25,19,5.7582
25,20,3.3528
25,21,3.321
25,22,2.6502
25,23,3.0354
26,0,1.3716
26,1,0.456
26,2,0.1332
26,3,0
26,4,0
26,5,0
26,6,0
26,7,0
26,8,0
26,9,0
26,10,0.1056
26,11,0.0576
26,12,0.0972
26,13,0.2826
26,14,0.303
26,15,0.8172
26,16,4.6992
26,17,19.4202
26,18,16.737
26,19,14.3952
26,20,11.9688
26,21,9.5532
26,22,1.3842
26,23,0
27,0,0.2376
27,1,0.2502
27,2,0.3
27,3,0
27,4,0.069
27,5,0.2268
27,6,0.4254
27,7,3.6486
27,8,10.7628
27,9,4.503
27,10,0.2628
27,11,5.0586
27,12,2.7474
27,13,7.6098
27,14,12.657
27,15,2.8716
27,16,2.4198
27,17,1.9602
27,18,5.361
27,19,4.9014
27,20,2.949
27,21,2.4768
27,22,1.4016
27,23,0.426
28,0,0.0066
28,1,0
28,2,0
28,3,0.8202
28,4,3.0654
28,5,3.9504
28,6,3.72
28,7,2.469
28,8,2.4684
28,9,1.1502
28,10,0.6624
28,11,1.77
28,12,1.1334
28,13,1.329
28,14,1.848
28,15,4.0086
28,16,10.4976
28,17,12.8034
28,18,12.0498
28,19,8.3562
28,20,8.697
28,21,5.025
28,22,6.1308
28,23,7.581
29,0,9.3024
29,1,9.2466
29,2,9.9762
29,3,10.5666
29,4,8.1084
29,5,5.2164
29,6,5.6604
29,7,5.3976
29,8,6.7548
29,9,7.5618
29,10,8.4384
29,11,9.3612
29,12,11.712
29,13,12.1506
29,14,17.334
29,15,1.212
29,16,1.2108
29,17,1.2138
29,18,6.504
29,19,13.4214
29,20,8.0178
29,21,6.7932
29,22,4.9302
29,23,3.4914
30,0,2.9256
30,1,3.8046
30,2,4.0242
30,3,5.5812
30,4,9.807
30,5,12.5004
30,6,22.0122
30,7,10.599
30,8,9.0198
30,9,9.0204
30,10,9.0192
30,11,9.0198
30,12,9.0186
30,13,9.0204
30,14,11.3262
30,15,29.2878
30,16,29.0064
30,17,29.016
30,18,28.4586
30,19,28.2186
30,20,27.45
30,21,25.1874
30,22,23.3592
30,23,25.4742
